time(yyyymm) ts_sst
192609 26.297019
192610 26.434225
192611 26.521569
192612 26.566280
192701 26.469058
192702 26.760789
192703 26.910625
192704 27.148865
192705 26.989259
192706 26.677492
192707 26.241155
192708 26.093791
192709 26.170932
192710 26.495982
192711 26.683149
192712 26.668453
192801 26.677277
192802 26.784338
192803 26.967608
192804 27.198155
192805 27.066919
192806 26.595902
192807 26.201877
192808 25.943489
192809 26.013806
192810 26.257228
192811 26.426803
192812 26.391385
192901 26.283732
192902 26.428249
192903 26.874858
192904 27.129846
192905 26.933337
192906 26.565950
192907 26.114368
192908 26.034368
192909 26.147584
192910 26.321138
192911 26.545119
192912 26.460759
193001 26.482827
193002 26.611993
193003 26.929177
193004 27.288491
193005 27.124885
193006 26.685312
193007 26.320308
193008 26.121403
193009 26.356447
193010 26.655654
193011 26.905875
193012 26.775300
193101 26.852877
193102 26.995578
193103 27.323100
193104 27.458071
193105 27.428310
193106 26.982628
193107 26.501646
193108 26.192437
193109 26.273448
193110 26.415064
193111 26.505231
193112 26.470609
193201 26.414337
193202 26.620095
193203 27.064090
193204 27.246338
193205 27.184412
193206 26.704716
193207 26.206242
193208 26.083931
193209 26.204202
193210 26.181305
193211 26.456536
193212 26.446343
193301 26.513009
193302 26.650729
193303 26.941095
193304 27.131134
193305 27.012556
193306 26.519918
193307 26.047760
193308 25.900912
193309 25.881590
193310 26.141288
193311 26.189057
193312 26.159155
193401 26.161277
193402 26.375607
193403 26.663303
193404 27.087756
193405 26.951960
193406 26.711936
193407 26.281097
193408 26.094165
193409 26.214089
193410 26.344632
193411 26.520598
193412 26.445536
193501 26.423942
193502 26.576707
193503 26.857173
193504 27.145943
193505 27.070256
193506 26.671956
193507 26.162724
193508 26.062511
193509 26.122877
193510 26.381477
193511 26.559505
193512 26.498657
193601 26.494601
193602 26.723242
193603 27.018222
193604 27.342630
193605 27.196595
193606 26.610315
193607 26.203882
193608 26.134697
193609 26.226176
193610 26.436223
193611 26.496919
193612 26.499950
193701 26.412126
193702 26.796618
193703 27.175835
193704 27.337593
193705 27.253437
193706 26.860721
193707 26.442728
193708 26.219674
193709 26.337023
193710 26.459985
193711 26.661270
193712 26.696027
193801 26.512250
193802 26.759497
193803 26.998908
193804 27.110893
193805 27.034504
193806 26.613034
193807 26.116644
193808 25.867529
193809 26.043731
193810 26.334444
193811 26.362460
193812 26.225673
193901 26.289020
193902 26.518352
193903 26.755636
193904 27.174105
193905 27.093794
193906 26.778539
193907 26.450670
193908 26.208225
193909 26.498046
193910 26.464903
193911 26.717058
193912 26.808194
194001 27.031619
194002 27.230397
194003 27.375008
194004 27.648819
194005 27.652459
194006 27.078730
194007 26.585035
194008 26.615966
194009 26.689275
194010 26.888118
194011 27.017430
194012 27.041449
194101 27.187289
194102 27.355957
194103 27.681198
194104 27.891022
194105 27.669232
194106 27.392212
194107 26.947103
194108 26.639114
194109 26.657586
194110 27.174935
194111 27.245861
194112 27.314426
194201 26.985419
194202 27.056610
194203 27.344369
194204 27.596145
194205 27.504367
194206 26.941378
194207 26.467600
194208 26.191812
194209 26.193520
194210 26.337589
194211 26.464212
194212 26.509922
194301 26.528991
194302 26.733548
194303 26.957091
194304 27.280046
194305 27.334122
194306 26.928249
194307 26.476791
194308 26.371427
194309 26.272440
194310 26.642508
194311 26.738026
194312 26.696286
194401 26.583548
194402 26.928793
194403 27.383011
194404 27.673000
194405 27.563206
194406 27.294937
194407 26.856081
194408 26.512224
194409 26.531176
194410 26.726114
194411 26.564674
194412 26.951877
194501 26.929894
194502 27.180153
194503 27.326428
194504 27.622553
194505 27.506686
194506 27.165933
194507 26.513319
194508 26.544884
194509 26.445384
194510 26.742216
194511 26.792416
194512 26.877121
194601 26.832531
194602 26.927644
194603 27.325870
194604 27.435567
194605 27.145469
194606 26.703078
194607 26.287733
194608 26.100608
194609 26.494550
194610 26.613501
194611 26.610198
194612 26.638321
194701 26.745234
194702 26.791347
194703 27.151859
194704 27.367363
194705 27.228140
194706 26.899555
194707 26.415449
194708 26.098718
194709 26.143106
194710 26.261147
194711 26.464651
194712 26.570390
194801 26.455026
194802 26.732875
194803 27.135307
194804 27.268554
194805 27.329553
194806 26.860000
194807 26.347826
194808 26.220219
194809 26.045216
194810 26.296151
194811 26.418650
194812 26.569787
194901 26.493180
194902 26.792987
194903 26.960556
194904 27.287489
194905 27.203934
194906 26.693030
194907 26.364585
194908 26.168469
194909 26.034600
194910 26.304271
194911 26.343093
194912 26.431449
195001 26.430949
195002 26.520733
195003 26.951337
195004 27.113188
195005 26.991098
195006 26.623075
195007 26.210189
195008 25.972103
195009 26.022728
195010 26.215089
195011 26.263810
195012 26.279309
195101 26.339899
195102 26.576981
195103 26.831298
195104 27.199401
195105 27.174253
195106 26.919819
195107 26.537047
195108 26.375914
195109 26.435460
195110 26.801385
195111 26.866282
195112 26.787081
195201 26.764470
195202 26.976314
195203 27.247487
195204 27.501603
195205 27.378305
195206 26.849631
195207 26.335457
195208 26.191645
195209 26.320935
195210 26.532975
195211 26.594383
195212 26.624905
195301 26.728075
195302 26.946283
195303 27.236374
195304 27.524545
195305 27.408920
195306 27.031074
195307 26.553887
195308 26.336062
195309 26.419771
195310 26.557178
195311 26.726380
195312 26.718546
195401 26.637748
195402 26.860516
195403 27.060291
195404 27.160069
195405 27.080862
195406 26.663391
195407 26.110302
