time(yyyymm) ts_sst
201601 27.880181
201602 27.907892
201603 28.268611
201604 28.385704
201605 28.227870
201606 27.802918
201607 27.299215
201608 27.058219
201609 27.077834
201610 27.241330
201611 27.355351
201612 27.399536
201701 27.363092
201702 27.515368
201703 27.888375
201704 28.169357
201705 28.094862
201706 27.630351
201707 27.213310
201708 27.029562
201709 26.993089
201710 27.174541
201711 27.285374
201712 27.133530
201801 27.103053
201802 27.212699
201803 27.562635
201804 27.899593
201805 27.840239
201806 27.373871
201807 26.945490
201808 26.787537
201809 26.956345
201810 27.286008
201811 27.436390
201812 27.430120
201901 27.376543
201902 27.544024
201903 27.931747
201904 28.190558
201905 28.098038
201906 27.698925
201907 27.204924
201908 26.937109
201909 26.981735
201910 27.310371
201911 27.522223
201912 27.553413
202001 27.575324
202002 27.681270
202003 28.068173
202004 28.335294
202005 28.138200
202006 27.667723
202007 27.283911
202008 27.022732
202009 26.995878
202010 27.136284
202011 27.242369
202012 27.156837
202101 27.060944
202102 27.238054
202103 27.609568
202104 27.867811
202105 27.854695
202106 27.518965
202107 27.147496
202108 26.940699
202109 27.005307
202110 27.171967
202111 27.259043
202112 27.117456
202201 27.229691
202202 27.303098
202203 27.639934
202204 27.869562
202205 27.751006
202206 27.414148
202207 26.872558
202208 26.715095
202209 26.780684
202210 26.961878
202211 27.142329
202212 27.142883
202301 27.154442
202302 27.308148
202303 27.823520
202304 28.296718
202305 28.255652
202306 27.866070
202307 27.472614
202308 27.376078
202309 27.460883
202310 27.663579
202311 27.889040
202312 27.909550
202401 27.998960
202402 28.095357
202403 28.342881
202404 28.624034
202405 28.413920
202406 27.926675
202407 27.453457
202408 27.171077
202409 27.245013
202410 27.502685
202411 27.599384
202412 27.398683
202501 27.393766
202502 27.622710
202503 27.946060
202504 28.137639
202505 28.072225
202506 27.597671
202507 27.180661
