time(yyyymm) ts_sst
194403 27.524712
194404 27.809749
194405 27.813731
194406 27.338840
194407 26.941036
194408 26.540728
194409 26.662727
194410 26.845099
194411 26.989441
194412 27.012570
194501 27.053634
194502 27.405644
194503 27.413721
194504 27.697061
194505 27.604079
194506 27.127613
194507 26.717720
194508 26.348237
194509 26.402248
194510 26.611184
194511 26.975628
194512 26.864148
194601 26.830747
194602 27.089253
194603 27.295197
194604 27.506695
194605 27.341710
194606 26.929044
194607 26.426081
194608 26.168060
194609 26.431602
194610 26.629428
194611 26.767292
194612 26.840223
194701 26.843731
194702 26.957179
194703 27.409864
194704 27.454249
194705 27.447757
194706 27.148143
194707 26.505826
194708 26.288533
194709 26.291219
194710 26.496632
194711 26.674969
194712 26.732417
194801 26.721213
194802 26.921974
194803 27.419867
194804 27.514862
194805 27.455234
194806 27.021320
194807 26.441024
194808 26.250731
194809 26.286249
194810 26.516657
194811 26.732003
194812 26.723310
194901 26.648244
194902 26.963620
194903 27.176203
194904 27.585733
194905 27.387380
194906 26.883650
194907 26.525190
194908 26.303266
194909 26.291727
194910 26.501349
194911 26.550526
194912 26.585075
195001 26.598191
195002 26.696126
195003 27.098407
195004 27.341103
195005 27.186638
195006 26.802230
195007 26.310118
195008 26.107895
195009 26.172527
195010 26.372087
195011 26.474999
195012 26.469774
195101 26.433547
195102 26.680501
195103 26.959871
195104 27.351627
195105 27.344111
195106 27.014846
195107 26.690773
195108 26.478911
195109 26.634300
195110 26.896688
195111 27.012648
195112 26.957841
195201 26.942193
195202 27.143160
195203 27.411009
195204 27.755330
195205 27.565984
195206 27.088662
195207 26.533744
195208 26.344395
195209 26.517623
195210 26.715870
195211 26.799715
195212 26.793454
195301 26.854548
195302 27.055909
195303 27.420249
195304 27.703606
195305 27.583438
195306 27.113572
195307 26.657778
195308 26.414672
195309 26.590791
195310 26.735976
195311 26.894746
195312 26.902162
195401 26.842475
195402 26.957431
195403 27.292448
195404 27.416287
195405 27.294881
195406 26.825148
195407 26.258037
195408 26.124989
195409 26.194572
195410 26.377356
195411 26.537181
195412 26.466241
195501 26.592089
195502 26.671695
195503 27.073822
195504 27.191136
195505 27.121312
195506 26.640303
195507 26.277934
195508 26.142555
195509 26.213670
195510 26.290640
195511 26.468195
195512 26.404407
195601 26.478120
195602 26.670944
195603 27.038613
195604 27.275590
195605 27.142554
195606 26.647650
195607 26.243472
195608 26.134218
195609 26.193631
195610 26.448582
195611 26.586630
195612 26.664472
195701 26.685983
195702 26.939005
195703 27.379500
195704 27.667589
195705 27.706281
195706 27.176635
195707 26.764907
195708 26.603188
195709 26.602628
195710 26.847271
195711 27.059188
195712 27.063208
195801 27.185433
195802 27.386541
195803 27.650290
195804 27.809334
195805 27.675545
195806 27.176436
195807 26.741553
195808 26.542856
195809 26.576994
195810 26.752439
195811 26.901840
195812 26.963453
195901 26.958941
195902 27.180963
195903 27.473659
195904 27.754881
195905 27.658026
195906 27.086166
195907 26.612429
195908 26.376876
195909 26.515043
195910 26.753517
195911 26.841127
195912 26.828801
196001 26.812638
196002 26.988900
196003 27.427529
196004 27.668795
196005 27.650336
196006 27.045742
196007 26.670531
196008 26.418412
196009 26.570044
196010 26.687661
196011 26.836524
196012 26.909410
196101 26.816484
196102 27.093524
196103 27.383917
196104 27.668404
196105 27.543938
196106 27.046443
196107 26.459878
196108 26.292552
196109 26.349755
196110 26.544899
196111 26.741664
196112 26.728355
196201 26.736524
196202 26.931957
196203 27.293681
196204 27.540593
196205 27.459338
196206 26.982826
196207 26.586255
196208 26.407504
196209 26.429520
196210 26.632986
196211 26.822986
196212 26.737322
196301 26.810145
196302 27.015206
196303 27.443994
196304 27.721435
196305 27.672738
196306 27.165434
196307 26.760504
196308 26.610084
196309 26.683399
196310 26.893153
196311 27.127483
196312 27.094160
196401 27.075446
196402 27.164917
196403 27.377997
196404 27.543511
196405 27.363372
196406 26.914625
196407 26.459203
196408 26.090467
196409 26.172824
196410 26.383440
196411 26.486447
196412 26.386710
196501 26.471790
196502 26.787914
196503 27.162548
196504 27.538513
196505 27.510972
196506 26.992961
196507 26.515259
196508 26.446448
196509 26.601831
196510 26.854681
196511 27.039884
196512 26.994944
196601 26.981740
196602 27.154225
196603 27.481444
196604 27.727008
196605 27.530702
196606 27.165232
196607 26.739534
196608 26.460338
196609 26.573638
196610 26.730729
196611 26.921900
196612 26.885209
196701 26.761402
196702 26.898569
196703 27.262882
196704 27.539928
196705 27.491395
196706 27.007045
196707 26.456687
196708 26.197739
196709 26.332889
196710 26.498548
196711 26.642373
196712 26.623066
196801 26.554858
196802 26.776252
196803 27.083028
196804 27.408173
196805 27.361922
196806 27.095978
196807 26.683154
196808 26.483165
196809 26.602691
196810 26.893469
196811 27.065878
196812 27.097493
196901 27.197883
196902 27.422954
196903 27.805086
196904 28.052688
196905 27.936887
196906 27.374018
196907 26.829112
196908 26.612361
196909 26.782569
196910 27.032113
196911 27.171018
196912 27.146224
197001 27.175880
197002 27.239220
197003 27.614070
197004 27.740350
197005 27.625114
197006 27.040094
197007 26.511052
197008 26.264131
197009 26.400715
197010 26.554048
197011 26.709154
197012 26.541509
197101 26.518344
197102 26.620915
197103 26.953442
197104 27.317263
197105 27.250792
197106 26.727695
197107 26.301030
197108 26.117352
197109 26.243295
197110 26.402694
197111 26.527603
197112 26.409557
197201 26.658505
197202 26.922203
197203 27.195414
197204 27.607362
197205 27.582441
197206 27.195937
197207 26.797527
197208 26.660231
197209 26.754227
197210 27.122732
197211 27.287831
197212 27.351187
197301 27.298492
197302 27.331960
197303 27.597272
197304 27.765038
197305 27.671974
197306 27.105136
197307 26.662175
